,alpha,beta,delta_m,eta_spin,lam,lamb,mmax,mmin,mpp,mu_chi_1,mu_chi_1_at_0,mu_chi_2,mu_chi_2_at_0,rho_chi_1,rho_chi_2,sigma_chi_1,sigma_chi_1_at_0,sigma_chi_2,sigma_chi_2_at_0,sigma_spin,sigpp,xi_spin
1143,3.5044513,1.2178073,3.89804,0.9398912,0.035823017,2.8492298,82.18585,4.7443213,35.181274,0.8771074,0.25397965,0.68422747,0.10166315,-0.16752249,0.097821474,0.5246622,0.028572917,0.51454246,0.07989147,3.5783112,4.727219,0.8848336
1144,3.6063256,0.042380333,5.606468,0.6866896,0.035179093,4.0504494,78.428314,5.5210114,34.14182,0.2080538,0.24334008,0.3477336,0.18740791,0.18381405,-0.25441343,0.7521017,0.045178942,0.28101468,0.1452022,3.79443,2.712471,0.84978276
1145,3.638279,1.8015499,4.4655733,0.96421707,0.07266342,1.5328922,90.89232,5.893771,33.53292,0.65325814,0.2327016,0.67546177,0.100719705,0.21770132,0.45498872,0.21770023,0.18513995,0.60182476,0.061439134,2.0992484,4.3902235,0.33589795
1146,3.6783547,1.0218213,1.8472834,0.8417276,0.037186716,4.072341,89.10736,5.7884374,33.622314,0.41678476,0.15065673,0.40031144,0.8384947,0.97907984,-0.76470774,0.85862637,0.061260007,0.67360735,0.96883214,3.6100638,1.7882628,0.33182567
1147,3.4089832,1.2732887,4.02477,0.8428738,0.045753106,3.1389446,73.50893,5.7614794,34.84981,0.30699217,0.17701532,0.7162055,0.8439071,0.95483327,-0.7033743,0.9630356,0.08592861,0.36522648,0.9513984,3.8236372,5.5481563,0.15877
1148,3.4981818,0.9354353,6.8526487,0.94257224,0.017867189,3.5305405,98.872116,5.0032525,33.120453,0.43111062,0.1720472,0.7998094,0.19160612,-0.8145572,0.35613084,0.10225104,0.12765375,0.4841117,0.8743728,1.6007252,1.9587884,0.8883071
1149,3.7499213,2.2820897,2.209083,0.6442112,0.052102607,3.6804094,83.279976,5.679837,34.606796,0.33869725,0.145083,0.55304223,0.15379493,-0.95214903,-0.97664404,0.011920351,0.84674525,0.7835096,0.8712359,3.5132167,5.279416,0.12964411
1150,2.6775084,2.4023023,5.3604774,0.9599654,0.046752088,-0.08215523,74.470146,5.254239,32.473007,0.75592667,0.040355574,0.9910368,0.3590316,-0.99383515,0.9557936,0.9981852,0.16184837,0.13516998,0.40878627,1.3896948,1.9074441,0.9067263
1151,3.4257913,1.225215,4.84527,0.78368723,0.06492836,2.3951817,85.69807,5.468051,36.46587,0.698258,0.15637325,0.89240044,0.114233844,-0.9685607,0.38538277,0.26886502,0.531161,0.057292223,0.61940736,0.8374,6.9330325,0.30369976
1152,3.229226,0.64695334,3.4150114,0.9822161,0.026640924,3.063408,91.41266,5.4631042,31.80232,0.54188275,0.09877255,0.30434805,0.21740566,-0.49395567,-0.5190121,0.46027926,0.26350898,0.88088834,0.10249311,1.2169735,1.0344018,0.92737395
1153,3.345625,0.64001465,5.4783416,0.7295834,0.06509865,1.1448841,81.816086,5.305793,37.17967,0.41433343,0.03736009,0.65074927,0.055349585,0.6956047,0.15260041,0.5636685,0.085660756,0.17409502,0.24204282,1.3482985,8.999441,0.30236918
1154,2.875935,0.78396153,4.55456,0.9460539,0.061643846,2.2131338,88.65795,5.1018343,34.400307,0.721754,0.3624352,0.5192947,0.42713398,-0.5154868,0.8811549,0.52797586,0.004362034,0.688789,0.35432112,2.2715518,1.1509372,0.79170746
1155,3.3322468,-0.027751327,4.4543996,0.6123348,0.053342223,2.5948544,84.0204,5.6339245,35.428963,0.19386162,0.056715775,0.83080065,0.095217586,0.5168177,-0.53758407,0.4353868,0.009961207,0.43173283,0.20756984,3.0467153,1.1959972,0.69446295
1156,3.3996682,0.11288428,2.5784874,0.7166276,0.06422093,2.5552702,84.57228,5.3985424,36.282158,0.26164475,0.07346653,0.7254303,0.08591609,0.7979758,0.15586352,0.29114708,0.053471282,0.7458088,0.3521965,3.1698408,1.1393267,0.65367395
1157,3.3920636,1.603308,4.063409,0.9331926,0.050178234,3.7869215,82.18379,5.8689666,33.6575,0.13564777,0.23629248,0.9218999,0.003651973,-0.28798038,0.36665785,0.47304687,0.05061884,0.43647805,0.014307782,1.7274904,6.431138,0.73776877
1158,3.74587,0.32720423,5.3945518,0.91916335,0.041870166,2.12035,83.439514,5.26536,35.518158,0.27372226,0.03147798,0.124608256,0.28427768,-0.9663803,0.70225966,0.5361876,0.5052236,0.4572233,0.71681166,1.4134449,1.3232285,0.7556261
1159,3.311871,0.5329647,4.0250683,0.78925025,0.05166542,2.268446,97.65942,4.894144,32.88925,0.6623513,0.022415135,0.98486924,0.061958488,-0.5440103,-0.11330539,0.6859089,0.36851758,0.7849691,0.060940776,1.4524235,3.1751509,0.62438905
1160,3.3210888,1.0648859,3.393779,0.7921189,0.03288211,3.2061405,72.47454,5.9756145,33.546417,0.49713486,0.31066874,0.027455676,0.10390363,0.09884143,0.06266856,0.29135826,0.07828594,0.14649098,0.4866753,1.1320337,2.4412832,0.5402094
1161,3.28028,0.6834898,6.3996887,0.74604726,0.044595387,2.146696,94.43101,5.1781607,32.611153,0.5957638,0.0117331715,0.995603,0.08521311,0.56816244,-0.040849447,0.7443257,0.25522217,0.96130604,0.013109934,1.3770585,3.7038295,0.46053338
1162,2.629149,-0.4349438,1.6247118,0.9912737,0.13409364,2.7124453,83.343925,5.8235583,33.487766,0.47285178,0.07492896,0.26019573,0.118373126,-0.7204449,-0.008674383,0.8866527,0.35476637,0.9169925,0.14715253,1.3510902,4.8678064,0.9024044
1163,2.9162326,-0.68473434,6.060721,0.70737624,0.10669201,4.0086184,85.7973,4.863513,31.989033,0.8951689,0.25353265,0.6550297,0.10403367,-0.77080804,-0.29993016,0.40071172,0.2310502,0.22649916,0.19350632,1.1870909,6.7335515,0.3352375
1164,2.706759,-0.87215674,4.3819604,0.7605728,0.112835325,3.1268969,82.072105,5.306067,32.123596,0.89934355,0.18813044,0.8377258,0.08880478,-0.9422076,-0.3981707,0.39984357,0.3506247,0.42777386,0.38437304,0.8752718,7.466161,0.3667264
1165,2.3813596,-0.8226454,2.686447,0.83059657,0.097680844,3.1892624,77.926025,5.328909,31.926697,0.8714988,0.150015,0.86134356,0.23125672,-0.93424904,-0.41674572,0.8258946,0.4345897,0.74797666,0.33437115,1.8217859,3.2135432,0.6418927
1166,3.9420466,-0.024636626,5.183282,0.904734,0.041042265,5.4536343,87.16641,5.7556305,33.392834,0.07010236,0.03331597,0.24752855,0.13160482,0.42974102,-0.46455914,0.86941516,0.34995508,0.4247794,0.058380127,1.3392265,7.307869,0.18421333
1167,4.100423,1.0630479,3.4633236,0.9902324,0.021791933,5.229271,97.6115,5.038604,28.824173,0.94872946,0.0063787396,0.86149824,0.02241588,-0.45451045,-0.5291826,0.9664688,0.35477793,0.49696958,0.036758237,0.97938305,4.9970517,0.9717608
1168,4.160228,0.18122101,5.578731,0.6114953,0.043089796,2.6442919,97.53181,5.325243,28.443577,0.061411295,0.0005223339,0.17944248,0.31927472,-0.053943634,0.547644,0.07930024,0.2639121,0.3001484,0.020493815,1.0101297,9.526771,0.26165685
1169,3.1740193,4.2521734,5.8475685,0.74616444,0.051411763,2.2192707,96.13893,4.6139026,31.002213,0.6293742,0.0011834918,0.72912997,0.13593788,0.092885375,0.86844146,0.3357247,0.20612425,0.44437277,0.026245013,1.3356677,6.4989433,0.8932593
1170,4.066571,-0.34874797,4.4275556,0.86995625,0.012877754,3.1665049,73.545,5.243618,35.187202,0.3872805,0.00028313653,0.21375123,0.09090568,-0.57745755,-0.96573746,0.5532497,0.2920806,0.6586478,0.24117611,1.2689002,1.5172656,0.99805343
1171,3.9687939,6.273426,7.1474447,0.68792665,0.030617546,4.621624,81.45159,4.329307,24.397675,0.15723132,0.31700018,0.35884312,0.09247548,-0.5741638,0.95253956,0.59911,0.08416212,0.8377782,0.12996082,1.3372712,9.963802,0.43749428
1172,4.7345047,6.6211367,7.052798,0.80678034,0.019128546,1.9763527,96.6333,4.043619,23.052032,0.40222937,0.043567993,0.06105462,0.118961,0.0036486387,0.88184214,0.48233613,0.2971038,0.53440785,0.070081025,2.035587,9.883493,0.73386407
1173,3.7006779,-0.69983876,2.8253343,0.5950239,0.06406486,5.2275286,76.16403,5.6309204,26.121723,0.18392575,0.039706275,0.73148495,0.17009175,-0.42061245,-0.83903575,0.19721788,0.13875407,0.82499784,0.00730508,3.1550844,9.742926,0.5341874
1174,3.998139,1.6280453,4.345859,0.68240774,0.08887018,4.574724,80.3259,5.279091,24.293354,0.07659001,0.32159287,0.05447432,0.110876344,0.26260412,-0.6749044,0.31330234,0.36777067,0.14449687,0.007895588,2.5202246,9.659684,0.569518
1175,3.995101,0.7879522,3.3199372,0.9500789,0.065663114,2.8184662,89.606346,5.461625,33.381813,0.2362012,0.13917814,0.94158036,0.4096288,0.0070456266,0.6160579,0.91876066,0.11792438,0.9560884,0.8655698,2.7899532,5.089134,0.32500002
1176,3.053875,1.3949451,3.986343,0.8506994,0.073503055,1.5542135,78.50067,5.6966305,33.97345,0.9372612,0.0436439,0.1430892,0.20379698,0.8063451,0.55124843,0.41908064,0.15521675,0.07913124,0.59098625,1.8960956,1.656807,0.7325418
1177,3.6907477,1.4257717,3.5223892,0.9516796,0.04778299,1.9994984,91.05337,5.9152775,34.54286,0.9825202,0.144991,0.30684853,0.27544883,0.85671604,0.93276453,0.89376324,0.33501035,0.06911052,0.39951813,1.1212276,4.240735,0.4131216
1178,3.3421512,0.21404743,2.7945557,0.8530514,0.06951805,3.8089085,78.147804,5.8241673,33.66899,0.82647806,0.2530892,0.8054745,0.041725148,-0.52189666,0.7859547,0.55865014,0.014239689,0.49510843,0.034604874,1.1836739,2.675909,0.88725656
1179,3.072528,0.6209111,3.5704286,0.92207825,0.054918803,5.4564953,83.23783,5.514454,33.580997,0.9053174,0.31212267,0.27873108,0.04488167,-0.79225755,0.91144335,0.8299922,0.08332767,0.58585554,0.038927913,1.400493,3.9028845,0.7946704
1180,3.8388023,-0.4864297,3.1943555,0.8813469,0.047753174,5.6237907,84.23892,5.5371594,34.66038,0.96751994,0.24714205,0.70819443,0.042402286,-0.022539616,-0.12432313,0.4800591,0.07913091,0.9614628,0.08805375,0.7346358,2.4797978,0.31888163
1181,3.274691,2.4553633,7.6501703,0.7357091,0.021459404,1.9667339,85.00027,3.3554606,32.3341,0.05437164,0.26536041,0.19137381,0.1242787,-0.28773987,0.056159258,0.16730712,0.15914905,0.055931058,0.13284275,1.1787642,3.4551134,0.8961439
1182,3.3529086,0.64968014,8.036817,0.98101676,0.03795523,2.9221306,84.569916,3.6498253,31.353819,0.11636765,0.13610998,0.8916188,0.40356877,0.7930858,0.5762497,0.7360112,0.06946491,0.03760905,0.35001865,2.715156,6.435367,0.3870463
1183,3.7825289,0.8745475,6.2638965,0.8514353,0.011734697,4.4061813,77.507935,4.2310247,34.25022,0.0005076847,0.18881524,0.58508813,0.17491204,0.8524127,0.39798975,0.6533056,0.021131894,0.09273157,0.9419453,2.465361,3.0348766,0.9565473
1184,3.8938851,0.2914157,3.9876308,0.6290957,0.038310736,3.5297785,97.12129,5.4257317,33.724106,0.0027258678,0.25938982,0.0015160238,0.036615133,-0.7741108,-0.8222997,0.22083192,0.6187541,0.60529643,0.64775,0.7447884,4.389362,0.115194835
1185,3.3967972,-0.35154665,3.4019914,0.5398854,0.050761573,4.691249,91.77653,5.777149,35.590363,0.6872728,0.21197836,0.020781793,0.12088732,-0.9890131,0.44444418,0.21413714,0.36137998,0.13802089,0.53877294,3.2146893,2.634925,0.79122794
1186,3.1280355,2.3838491,6.074617,0.94503284,0.040669665,1.0784721,72.6001,4.625514,32.69256,0.0055214544,0.092519015,0.8072202,0.057960562,-0.74307394,-0.86480254,0.21119423,0.29365766,0.79625803,0.45180342,0.54315466,1.2520117,0.17615804
1187,3.354888,0.8453436,1.543854,0.56088597,0.0495045,3.8080215,77.32857,5.7449007,35.636806,0.8178425,0.37220263,0.1304523,0.07185729,-0.92248434,0.14420426,0.7043509,0.30560395,0.23559251,0.15985931,1.8301524,1.7342522,0.54056406
1188,3.9526072,1.586416,8.411625,0.91396767,0.007551167,3.5181808,75.11855,3.5500698,33.260166,0.3113355,0.03983956,0.70482063,0.020057477,0.20765567,-0.5150421,0.59917,0.14434817,0.70805067,0.24593994,1.0995445,1.1100347,0.7979446
1189,3.1329432,0.05944228,6.557272,0.66202325,0.040459786,1.2365532,90.50791,4.7908216,32.81049,0.05119173,0.052767117,0.27987763,0.37784502,-0.9893081,0.6379037,0.35314602,0.83758855,0.24102952,0.7211789,1.4018431,3.289763,0.6514814
1190,3.993268,2.4847069,3.7768736,0.95929927,0.0350831,2.9637537,79.1433,5.9902782,31.225163,0.011871805,0.08341155,0.42769125,0.17123382,0.9337622,-0.52168524,0.61366886,0.23066905,0.8232327,0.088927865,0.96946204,7.341324,0.4025836
1191,3.9543152,5.4620442,2.1277266,0.77356184,0.03719315,4.929491,96.72767,5.962267,33.62998,0.81920314,0.2601397,0.5552004,0.073813654,-0.8703182,0.16880894,0.43405357,0.089546524,0.28755033,0.11016272,1.981238,2.9115176,0.79987264
1192,3.051427,6.639944,10.930865,0.8362503,0.0134127615,1.3456573,74.238815,2.3046577,30.465378,0.31958264,0.15070081,0.62762684,0.33202085,0.69989777,0.14906383,0.6114522,0.09094975,0.8192399,0.29606295,2.0202012,6.117826,0.26164472
1193,4.863311,1.347575,11.335114,0.75043565,0.0018168152,5.0884876,95.21888,3.5865877,34.15753,0.82555825,0.22201736,0.5244924,0.013376426,0.75535846,-0.07805443,0.39492628,0.1830442,0.10628718,0.17202638,1.4630927,2.0683808,0.47877985
1194,4.4250364,1.6311226,8.60072,0.8214465,0.004957625,4.708501,96.498566,4.163599,35.856293,0.16900465,0.122196786,0.951196,0.10320337,-0.9363931,-0.1561085,0.6836523,0.07329939,0.25035086,0.29828662,2.4052281,2.59267,0.06509309
1195,3.5497565,0.2526579,8.239338,0.9328405,0.021106618,4.4771175,94.38565,3.8543887,34.004963,0.5817471,0.11365546,0.028906837,0.010482209,-0.7622957,0.7283499,0.30390015,0.16709077,0.796149,0.25994596,1.0718014,4.4153547,0.9839941
1196,3.5594668,0.6756127,8.734193,0.83851796,0.009600526,2.638504,86.636246,3.2051973,35.88935,0.5265934,0.24886827,0.5386741,0.0062812804,-0.854924,-0.5837841,0.5702385,0.25700453,0.9796989,0.105440974,1.8521178,2.5849497,0.99005055
1197,3.2931972,0.8476157,8.621087,0.8676581,0.009853936,3.457717,90.75019,2.6760674,36.39164,0.73013204,0.17114133,0.64853686,0.0060423505,-0.77665293,0.044585943,0.17237444,0.27825972,0.98237306,0.08011589,1.7591853,3.7651672,0.99337065
1198,3.1207843,0.7932694,3.485017,0.94156057,0.059426777,1.812685,94.35576,5.7539043,37.601013,0.76021713,0.08551414,0.53864694,0.17707342,-0.7164993,0.026121855,0.34907258,0.04041677,0.010175967,0.4767154,1.1987374,3.7607079,0.99092275
1199,4.28259,0.44825935,9.485027,0.5696784,0.006203244,4.6071033,76.45334,4.2274218,35.000965,0.5142933,0.055434473,0.9400269,0.040592648,-0.8502587,0.80607164,0.3338214,0.3404104,0.99121934,0.19472528,1.7281085,3.2400167,0.63648003
1200,4.2337236,1.1390929,9.606754,0.64283323,0.007252667,4.631214,80.211716,4.0544357,34.594067,0.52985096,0.08109304,0.7932936,0.057132974,-0.20351917,0.77609134,0.3427625,0.3779196,0.98007673,0.18796925,2.229188,4.4111075,0.54373974
1201,3.2652473,-0.108341336,8.44979,0.70174396,0.0046857125,5.241948,73.95725,2.409704,30.79283,0.18778901,0.14058022,0.97981036,0.066559516,-0.29884994,0.5327792,0.47570044,0.17699307,0.9884007,0.057779998,3.5822952,4.0033493,0.39348793
1202,4.0126743,0.99423146,11.258312,0.90811086,0.02046456,2.3522205,94.23721,4.4592876,35.89035,0.6729115,0.09767641,0.74074155,0.07868072,0.72936726,-0.34077287,0.43895608,0.15290058,0.9352245,0.20813061,1.843612,3.3717716,0.7198082
1203,3.730987,1.4044724,11.115563,0.88343173,0.016271934,2.7237453,96.4333,3.8662767,36.323196,0.76263964,0.06252031,0.65788555,0.091025375,0.7481431,-0.87499976,0.53944135,0.2464955,0.8752904,0.107535005,2.389676,2.6109872,0.7438073
1204,3.5483103,1.8882911,8.127354,0.6717024,0.0046783127,3.9034805,71.28832,2.1581821,31.835415,0.14803919,0.062407184,0.16777082,0.026398787,-0.7671357,0.9616194,0.38601112,0.22910585,0.71757716,0.36630255,1.218183,5.790504,0.47092775
1205,3.6998534,0.12083411,9.111522,0.9878149,0.015203436,2.9517593,98.38124,4.609415,35.591057,0.7854074,0.2688043,0.6342366,0.152463,-0.4554187,-0.8825261,0.34745398,0.44904742,0.3233746,0.24124281,3.1457443,2.9113197,0.91687113
1206,3.872635,0.8272352,4.526917,0.57591933,0.05382635,2.9183493,76.90137,5.3620396,34.08351,0.40156198,0.20649157,0.12962246,0.16194396,-0.4492877,0.93513346,0.5992239,0.04246103,0.7802546,0.082041316,0.8227988,4.5088234,0.12368903
1207,3.9350038,1.4952526,4.68082,0.6996461,0.029555855,1.7684441,79.80834,5.506035,36.66607,0.19974402,0.06662697,0.8456739,0.22151332,0.26796114,0.6866516,0.06108739,0.08946765,0.35684848,0.08764006,1.530592,5.9830236,0.8274084
1208,3.9414754,2.349203,3.9871225,0.7191033,0.044445086,2.1508799,88.59292,5.4751964,37.296276,0.4279331,0.06919063,0.44734704,0.25674215,-0.030024707,0.5882877,0.35439706,0.14265926,0.497758,0.096123755,0.8628783,2.9149776,0.76819164
1209,3.3261585,2.8679104,6.311141,0.9388089,0.018220438,2.365428,77.63668,2.5825837,30.918901,0.723486,0.19455674,0.2820043,0.12669154,-0.07091844,-0.6941829,0.8274315,0.25618044,0.6038205,0.05633533,2.0485327,5.3185835,0.5535198
1210,3.1024666,1.7588265,6.7569194,0.88257825,0.023998475,2.4357777,87.84567,2.929894,30.654446,0.79667896,0.19156085,0.44187796,0.13005993,0.8444537,-0.43766838,0.8650468,0.23515281,0.48231512,0.13266242,0.8970949,5.9959927,0.8890958
1211,3.9715428,1.6564102,6.7508025,0.9230617,0.018608099,3.3451805,85.90791,5.2094464,35.85966,0.42813873,0.2508004,0.31016415,0.10991528,-0.5765257,0.56444,0.23796692,0.040218513,0.743479,0.22121711,2.7627022,2.479989,0.7932667
1212,3.219606,0.31965113,4.9855914,0.6202701,0.08404133,4.15326,97.496666,5.4125414,31.369402,0.3187813,0.18316926,0.4792544,0.2039985,0.22703373,0.27452838,0.90442055,0.21547696,0.5289657,0.09830771,2.3127406,3.8438864,0.44612914
1213,3.6474638,0.027985811,2.3809748,0.89215624,0.08349477,2.8407145,77.582054,5.667858,34.92548,0.58543247,0.31628796,0.38762012,0.18934336,-0.12583071,-0.5514003,0.29383463,0.2578488,0.89675975,0.18896571,2.1366196,4.7439485,0.053316586
1214,3.8407583,0.21390605,2.6573503,0.8959513,0.08001936,3.3904371,80.73718,5.662383,35.305553,0.27053118,0.27703056,0.15252542,0.2120623,-0.010953605,-0.2728535,0.07577206,0.21236023,0.93029624,0.15107928,2.3833735,5.041506,0.020479877
1215,3.0876002,0.7257781,4.5477104,0.6373182,0.03562144,3.8882675,86.2752,5.3632326,30.675594,0.2066935,0.14795434,0.6135302,0.18037443,0.5314727,0.6844573,0.09250697,0.06120994,0.7397986,0.15783416,1.4540288,4.0401773,0.39354447
1216,6.000407,1.6556151,6.8522863,0.9595715,0.0074622505,4.867405,84.94705,5.6471395,33.790997,0.13202499,0.13166554,0.4274439,0.110605486,-0.8483014,-0.27846187,0.95427865,0.24511334,0.60157794,0.059524793,1.085802,8.183216,0.8246195
1217,4.8987064,0.40483952,7.312731,0.6159204,0.0083134,4.1724253,76.71031,4.1982274,34.44878,0.34116718,0.22292241,0.70770735,0.13223752,-0.3605016,-0.02079165,0.6587993,0.060844112,0.7796926,0.06620938,1.1345513,5.1159825,0.4278093
1218,3.7394266,1.5777414,6.006124,0.75952625,0.03425203,1.8640022,76.54307,5.2204494,35.415306,0.88980174,0.13268091,0.65551984,0.2630667,0.44133127,-0.3567142,0.68204653,0.1634276,0.7620835,0.3873012,2.175243,4.0511217,0.9179983
1219,3.955459,1.7799153,6.472228,0.9788014,0.02104242,4.941703,99.94685,4.5428123,33.61108,0.21933086,0.19320929,0.9940673,0.2801189,-0.27179515,0.22705269,0.49541193,0.0053490424,0.6089797,0.9619446,1.5599886,3.927104,0.81393534
1220,3.9661388,1.7818723,4.6973567,0.78597283,0.019092096,3.9853249,98.89769,5.039401,30.3112,0.9176161,0.118762,0.16564292,0.86446273,0.6051178,0.17803347,0.6330574,0.01107156,0.7395731,0.8776671,3.852282,6.266497,0.4645278
1221,3.7363772,2.2522163,5.9001484,0.9617337,0.050672498,3.4208508,94.95009,4.9253397,33.13315,0.8842575,0.21421535,0.58568436,0.7006331,0.82478213,0.01002717,0.68413,0.030889425,0.9568125,0.6502071,3.7837965,3.8798187,0.06669065
1222,2.857891,0.84625053,5.9659457,0.5566333,0.07822692,2.9725647,74.851494,4.926641,34.684525,0.047830552,0.42841932,0.2590752,0.08527072,-0.5955866,-0.7774717,0.24799162,0.3743938,0.17830369,0.5699959,3.6550398,2.5658166,0.9695785
1223,3.4336677,1.2121587,4.816884,0.86114836,0.03673728,3.4982824,85.216446,5.417115,35.683662,0.7116043,0.1688805,0.25509092,0.08414082,0.56894886,0.23322618,0.4064416,0.053867016,0.4357541,0.17276046,2.3257933,1.4458107,0.05889001
1224,3.4343266,1.0222063,5.6812367,0.79533935,0.036670137,2.4313211,87.64399,4.957483,37.389282,0.4776922,0.20677857,0.3668274,0.10276399,0.20123148,0.10140848,0.5032893,0.10538538,0.64785576,0.123018615,2.378383,1.7004948,0.09371769
1225,2.923779,0.46614742,8.687546,0.93280864,0.022307144,1.077795,95.88048,2.9662127,32.663643,0.021546343,0.2268261,0.9477765,0.15419433,-0.21530908,0.41760933,0.65667784,0.09154622,0.27903992,0.033932675,2.3970203,3.1843777,0.84484094
1226,3.4804254,1.4703734,6.192048,0.76446605,0.039855972,2.561243,78.120575,4.7230053,35.143955,0.023700463,0.19602595,0.2669533,0.12820402,0.58460426,-0.7395524,0.12910463,0.18935938,0.03921879,0.04442086,0.93512,3.6882665,0.8717547
1227,3.325601,0.585583,3.3937447,0.8675003,0.077202566,4.495758,77.031364,5.674917,34.23146,0.8948438,0.20269418,0.85101306,0.10572794,-0.58565295,0.9872854,0.8208722,0.015617575,0.9614538,0.30278096,2.0878966,2.511959,0.65529674
1228,3.0024576,0.38635898,3.7627378,0.832707,0.064571545,3.8862095,81.32586,5.865987,31.337498,0.75005394,0.16779254,0.927745,0.042542428,0.17084289,0.9918468,0.39929402,0.0055470914,0.98217165,0.19920662,1.5008687,3.1491847,0.46921578
1229,2.8611689,1.4187996,3.0610664,0.81240296,0.0374509,2.854848,83.20631,5.7066364,33.428856,0.15250239,0.24597208,0.13110036,0.21048954,0.48648977,-0.96308696,0.5912992,0.084413484,0.012820864,0.07713233,3.3882742,1.9062786,0.7199141
1230,3.0446644,0.7344763,3.415187,0.866302,0.0651449,3.052063,89.650444,5.9072847,35.226177,0.047153413,0.25330105,0.40404758,0.10047565,-0.2254126,-0.96199346,0.7690424,0.078588866,0.0435938,0.13986059,2.5333648,1.4778013,0.33795062
