Unnamed: 0,alpha,beta,delta_m,eta_spin,lam,lamb,mmax,mmin,mpp,mu_chi_1,mu_chi_1_at_0,mu_chi_2,mu_chi_2_at_0,rho_chi_1,rho_chi_2,sigma_chi_1,sigma_chi_1_at_0,sigma_chi_2,sigma_chi_2_at_0,sigma_spin,sigpp,xi_spin,rho_chi_1_true,rho_chi_2_true
807,3.0755415,1.6650674,6.435126,0.78034925,0.0355438,2.1239777,83.99807,4.476273,33.659973,0.7927963,0.14023466,0.63162845,0.016576363,-0.77675056,-0.080720246,0.29229847,0.0029854164,0.47189778,0.4687551,1.4908489,1.5164402,0.7597876,-0.542533644297023,-0.032591934540310015
808,2.941484,0.57104397,3.1376977,0.86414766,0.0869728,2.6030836,75.82203,5.1036553,36.3483,0.3202952,0.062489465,0.7497707,0.2659881,0.6921843,0.35849273,0.82191825,0.38797462,0.3883504,0.02340346,3.099285,4.823675,0.18875717,0.4904530304385145,0.08545854614565074
809,3.870933,2.5143085,2.9119427,0.9199963,0.04700507,3.697504,92.04739,5.9319634,32.783043,0.9355867,0.119318746,0.90532213,0.064432696,-0.6453403,-0.26416868,0.24948727,0.32605296,0.5725998,0.3071204,2.8003561,3.436183,0.8779675,-0.21952038343008398,-0.07614299825698856
810,3.9115224,1.0623739,5.07512,0.73908573,0.039000582,3.3368797,83.14682,5.063776,33.083042,0.33339742,0.19372119,0.7622875,0.0032991513,-0.863271,-0.30661666,0.36928287,0.37623274,0.5688444,0.531094,1.8220139,6.8053937,0.85004604,-0.3134973463179293,-0.10752124243321995
811,3.5296693,0.43477297,6.1617985,0.83445966,0.04924722,3.459198,97.267685,4.3440056,30.377827,0.72202057,0.26268566,0.6663749,0.20108168,0.902601,0.37583172,0.81433636,0.007618953,0.24130626,0.03999789,0.8808127,5.746665,0.70563024,0.9026004548996542,0.12255016452677663
812,3.3254876,0.4787724,5.6665845,0.7438834,0.05295447,3.260294,97.952995,4.3729095,30.45921,0.7264491,0.24942175,0.54504406,0.21378651,0.868031,0.27916622,0.67902446,0.0071053742,0.20375976,0.067476,1.2225512,6.635722,0.664689,0.8671294879621501,0.11285288094293237
813,3.9781632,2.642694,4.1960154,0.8472823,0.039029445,3.436386,80.36089,5.571169,31.838154,0.7095615,0.15571792,0.8888758,0.08254158,-0.3426993,-0.44179273,0.4276645,0.26098454,0.102857836,0.30726272,1.1402816,8.003077,0.11360158,-0.14016317540007942,-0.22228204584144223
814,4.0575457,2.6822338,4.5434594,0.70309955,0.066272385,3.776348,95.981476,5.7172136,30.325968,0.10598162,0.01035262,0.69323415,0.03953134,0.2224921,0.35867143,0.878685,0.25397712,0.7383338,0.035367727,2.7738268,4.27739,0.55887884,0.12152748597166513,0.048637161028197796
815,3.9820132,3.1792994,2.930808,0.6295824,0.02731597,3.3606873,94.33963,5.2790585,34.18811,0.04793132,0.00211161,0.128519,0.011721411,0.93318176,0.85442865,0.70626366,0.1696075,0.3688515,0.08303319,1.322787,8.430391,0.84672,0.8419431163084153,0.49649368181491405
816,4.1982174,1.6067488,6.433195,0.6365876,0.038082216,2.8058033,92.55258,5.5074377,32.660294,0.13597962,0.0008266809,0.052547842,0.007399213,-0.05181271,0.7491915,0.74043924,0.26050258,0.9642392,0.008910714,1.0871781,3.0014832,0.7625381,-0.023228951951148786,0.17524183046149538
817,2.8167892,1.8207607,5.1563683,0.7475564,0.019565588,2.4720287,75.769005,4.9839106,35.251297,0.5405148,0.23709631,0.73211056,0.03458861,0.6995468,0.045485854,0.3876536,0.20372085,0.027154986,0.6626034,1.2537246,6.2058764,0.34353513,0.36094284091457773,0.030225829339148864
818,3.9552684,0.1788156,3.945671,0.696339,0.024372179,3.8095427,92.00426,5.884738,33.229923,0.30750805,0.21900138,0.06905949,0.02444994,-0.23158824,0.40382004,0.6301539,0.32920948,0.99016446,0.024752881,3.7349508,3.1264784,0.73774815,-0.12177721883808675,0.05970911203557811
819,3.994547,1.2060885,4.8375163,0.79589576,0.031424332,3.3930683,82.51311,4.629799,33.877186,0.6848264,0.22852734,0.93534887,0.2218703,-0.14919215,0.4075712,0.19999811,0.22196482,0.004484191,0.14267287,1.7320448,2.812194,0.37570146,-0.10380175680125094,0.36843007842313125
820,3.3317337,0.21668768,6.0999613,0.88224345,0.041085903,2.9164658,97.21777,3.7861164,35.446426,0.35334447,0.18182619,0.7629344,0.23319474,0.40052867,0.537626,0.7673022,0.11484391,0.037682727,0.18973446,1.9210391,3.5596921,0.32748067,0.32366052101015597,0.22675083192599105
821,3.711854,0.2559638,9.515915,0.85445046,0.018754827,3.829958,97.063515,4.8056226,35.14782,0.554782,0.1565574,0.63978434,0.35838485,-0.41224182,0.5660167,0.9392197,0.06410572,0.5975748,0.4940668,0.968729,2.7195492,0.68048334,-0.23314047536617447,0.11123987797951
822,3.949946,1.6590643,4.609747,0.8218036,0.025552038,5.3523617,93.33539,5.7910385,32.848732,0.61267996,0.2502992,0.010322422,0.12142401,0.7668656,-0.5003352,0.19842681,0.24809243,0.5114687,0.04765579,1.8205993,4.9848156,0.42437503,0.6851198845937553,-0.2704494106662397
823,4.260421,0.7564578,2.8382254,0.8671881,0.041941922,4.680908,96.87279,5.9560223,33.11047,0.11237678,0.13670792,0.02413497,0.107566446,0.97320366,-0.3647858,0.73384345,0.25160596,0.5561673,0.56856626,2.1783814,2.6933646,0.87826097,0.8929391126030655,-0.0682011147613108
824,3.248723,-0.2093699,2.4462123,0.75929,0.12116181,1.9337282,85.91484,5.9943285,35.32252,0.8672526,0.30651727,0.6287855,0.0036162918,-0.9243688,0.20103884,0.538968,0.26704168,0.6694187,0.026342109,0.87284935,2.7019515,0.24628496,-0.6424944769815516,0.04247012343015218
825,4.136711,0.91391826,1.5999622,0.7402804,0.047503512,5.4833813,92.95089,5.4655943,31.06092,0.612299,0.17638922,0.6191764,0.15024208,-0.97876006,0.20317674,0.19523379,0.9898141,0.12538512,0.9273291,1.9526483,4.627097,0.9314227,-0.42534551206053445,0.18961053298815422
826,2.81033,1.455143,3.3656738,0.6577054,0.09841339,0.39841652,73.77918,4.8048925,29.952654,0.4027845,0.17895192,0.43029442,0.0391145,0.40271366,0.026084185,0.71360046,0.005578513,0.4114809,0.29875934,1.7167162,6.183752,0.43675402,0.2631182972220783,0.006459127477568988
827,3.5220666,2.4299822,4.0499296,0.8445096,0.09531478,2.0572414,92.92136,5.73687,31.632141,0.43182564,0.15726016,0.6225358,0.3380441,-0.11082977,0.06135738,0.75021386,0.005592006,0.87541753,0.07863424,0.9713318,7.782355,0.50044334,-0.11082066083601068,0.0074136229267011185
828,3.589736,1.0695455,3.486429,0.61999273,0.091463216,1.6707315,96.691444,5.5230193,29.753946,0.24572618,0.093023784,0.9852695,0.04840331,0.37749696,-0.9954518,0.53478694,0.027075734,0.39441308,0.47334176,1.4010904,6.7542253,0.954908,0.2096120232593857,-0.9718140076049684
829,3.7987118,1.9393239,4.960416,0.9942307,0.031459764,4.940439,85.03716,4.567013,30.959377,0.99007064,0.23004903,0.27104595,0.13302083,0.059981942,-0.7721741,0.41640282,0.2434486,0.7486395,0.0138118835,1.5119259,6.0598135,0.9879963,0.0466761529824876,-0.286268878231609
830,3.954699,1.9750967,4.400381,0.99460506,0.02410615,5.1009846,90.27179,5.032958,31.17396,0.99449074,0.13754152,0.27473637,0.08972281,0.69724274,-0.4847679,0.370421,0.17243047,0.45536655,0.017365767,1.2490234,4.977971,0.9894664,0.5919498719850708,-0.1989619793424909
831,3.8644376,-0.34809434,4.4284196,0.7594628,0.031816173,4.1080008,79.09383,5.0555243,34.965225,0.2881049,0.13551451,0.72962934,0.12931867,-0.6814318,0.43085968,0.31894782,0.09983579,0.09484576,0.36274707,2.2236407,3.469857,0.99826366,-0.3943459592262165,0.32390717689378135
832,3.3394575,0.72839546,4.4324646,0.89383566,0.036176912,3.5765495,97.43115,4.4528813,30.728647,0.8665265,0.2820197,0.68333185,0.11188314,0.65528977,0.012495637,0.26653078,0.052381415,0.22626466,0.008870613,3.3833716,6.6608677,0.9995122,0.6552895661643516,0.007424159952116113
833,3.9972658,1.5762904,3.008262,0.6544433,0.02891627,3.545123,73.15567,5.8065004,35.444366,0.17427416,0.016550917,0.034255996,0.25539836,-0.9899037,0.39724743,0.60061955,0.7820175,0.923926,0.9510796,0.4323582,2.8744957,0.058997862,-0.5623612462437205,0.06463975993701976
834,3.864622,1.5072722,4.603779,0.83959645,0.040031046,2.8053188,78.025475,5.8622284,34.45192,0.69417256,0.014047663,0.043964524,0.28096992,-0.98929614,0.40702307,0.3574418,0.57001877,0.42662507,0.5162228,2.3832746,3.042084,0.21610151,-0.7346167053825605,0.1554141725124085
835,3.66608,3.4827151,6.1529503,0.85275805,0.020913757,3.9776115,85.55118,4.7778583,31.249474,0.6890155,0.07856171,0.9973917,0.07406858,0.7342464,-0.36501336,0.2893452,0.320999,0.63109946,0.093253754,1.8187804,4.225123,0.98085934,0.5512662696544195,-0.12222293184578216
836,3.9141173,3.579167,4.9850745,0.874969,0.028809838,2.9781227,96.65288,4.3762856,32.47213,0.82800597,0.17555895,0.9995751,0.12551081,-0.7541379,0.8387947,0.284937,0.018804014,0.5681843,0.25240156,1.5482028,5.1188297,0.93686116,-0.6232430629711492,0.5655518774566284
837,2.852674,-0.6830437,3.3927832,0.87776315,0.05994472,3.6846275,73.82314,5.666106,36.855263,0.46455643,0.051714726,0.0006580656,0.21942736,-0.6191145,0.67260325,0.6478094,0.22677381,0.60118645,0.32681534,0.83891547,2.692689,0.23777568,-0.25066311455320656,0.19758496312268564
838,3.2593741,-0.72613823,5.298396,0.74184734,0.07387815,3.0255222,93.15477,4.859809,35.09741,0.8446524,0.091688335,0.041637834,0.07979707,-0.921833,0.036071062,0.9753972,0.7912912,0.8414387,0.3984276,2.009463,3.504093,0.34027618,-0.280328370106037,0.003476566581126178
839,3.9428062,0.69969845,4.7092123,0.85097027,0.033737384,5.0076275,93.91706,5.1908655,34.296886,0.40853867,0.1324122,0.3784119,0.06993265,-0.67098725,0.72388947,0.18320887,0.3078979,0.33726802,0.025549497,1.2962848,3.409971,0.9208253,-0.5071857965399766,0.604182115069749
840,3.73062,0.54988956,3.7460532,0.73267734,0.07619804,3.939723,94.857864,5.673994,32.35266,0.90198857,0.15117528,0.27372798,0.1748894,0.71740973,-0.5304925,0.8676363,0.020764025,0.814824,0.33375877,0.67439884,5.1658034,0.0779749,0.566157132160762,-0.08075025439285259
841,3.7036362,0.36923385,3.9845924,0.7767754,0.06536028,3.7598858,95.00182,5.5224404,32.42462,0.8739792,0.18969005,0.21150166,0.16993527,0.5757152,-0.2502141,0.77871054,0.028222714,0.8019903,0.54224515,0.7562949,4.2877073,0.05250412,0.32631831047287924,-0.03336933749811264
842,3.0668268,-0.30616057,3.64,0.8446349,0.0696419,4.489134,94.71044,5.2927356,30.605965,0.8884187,0.13336664,0.10188692,0.0428016,-0.27006567,-0.30861062,0.82104367,0.3181882,0.83004564,0.093429565,0.53509885,6.051135,0.074765325,-0.11277140330465366,-0.0390999119608951
843,3.0836582,-0.79040825,5.6770573,0.92728406,0.05778651,4.5463076,88.87912,5.0315447,32.10034,0.9068045,0.12451177,0.20870098,0.03830538,-0.23714471,-0.31911272,0.8643217,0.16377915,0.4363911,0.1109192,0.3234518,5.160002,0.14880764,-0.1090157605832654,-0.06688729885844925
844,3.9553137,-0.07414293,4.5409045,0.9879892,0.033958673,5.0300417,96.79725,5.3280983,33.47235,0.33027658,0.1517785,0.14555784,0.5046283,0.32172,0.51376355,0.93911034,0.27475792,0.7848783,0.24417953,2.026031,5.038114,0.22921522,0.20638569941856302,0.0733179971084429
845,3.8712983,-0.026525736,3.79256,0.9910543,0.034543213,4.840356,97.50366,5.4575424,33.491413,0.40971428,0.15852183,0.13236699,0.48562428,0.4857849,0.37837553,0.9411271,0.21077324,0.720386,0.29769787,2.0384746,5.551414,0.21079475,0.3183231821361258,0.04999549407810743
846,3.7395983,1.0887573,4.463691,0.9788046,0.058507364,2.8534203,85.34783,5.05031,32.453354,0.76613516,0.21657205,0.44262925,0.08558885,0.62138546,0.6246841,0.374431,0.1462129,0.25028643,0.14574845,3.1976252,4.198156,0.100022465,0.4856882542127914,0.41533739260277447
847,3.629045,1.1156836,3.1546087,0.6688867,0.040108483,3.012786,87.94343,5.5811415,30.49257,0.9626521,0.023642277,0.741009,0.27511322,-0.8621618,-0.58717424,0.57203275,0.21376659,0.6962785,0.09277278,1.1390979,6.7956185,0.8956542,-0.7188862194728999,-0.13821151390158298
848,3.7029033,1.615283,2.1228042,0.9240185,0.067441635,3.534356,72.73948,5.64752,33.39855,0.34355393,0.0069921482,0.9480783,0.12035859,0.5558413,0.9357017,0.8394266,0.586396,0.3349954,0.006280813,1.2545561,4.8183374,0.31427908,0.28792755920223134,0.4056022073770766
849,3.2114382,0.702307,4.531892,0.73888385,0.023674289,2.432188,70.82411,5.5801105,34.79744,0.89399785,0.22562245,0.9774146,0.19150989,-0.93799835,-0.9093035,0.28152063,0.28876385,0.5080965,0.9908546,2.9151003,2.1149046,0.8051778,-0.5352217989174065,-0.33099554211924603
850,3.0122342,1.4305015,6.267776,0.9770753,0.076277606,2.2492104,72.35636,4.790187,36.806114,0.4894747,0.04100314,0.5912909,0.019327512,-0.92033374,0.46731365,0.4317456,0.6978554,0.18799092,0.99274796,1.2464501,4.735005,0.6238596,-0.18277215968385355,0.29878390480001266
851,3.2906728,0.85179186,2.6834903,0.7289711,0.024318391,2.1092415,86.63134,4.760416,33.849575,0.6682852,0.2705911,0.92783,0.008853529,-0.9771042,0.9107938,0.92408186,0.8061563,0.12907793,0.277642,1.1161395,2.4022818,0.59712416,-0.42503873135971376,0.5164611392766518
852,2.729673,0.43514538,3.074891,0.89656305,0.03856856,1.4246159,81.511284,5.0622506,33.021507,0.6322076,0.20257582,0.16102517,0.033568274,-0.8911714,-0.8723377,0.14917399,0.43631622,0.8327704,0.23518851,1.3057953,3.9345343,0.7823203,-0.3505293503208962,-0.5147827825359463
853,3.047789,0.32219863,5.9815836,0.837522,0.13973439,3.4806042,84.67309,4.841489,33.471077,0.91705555,0.23038249,0.3035927,0.026359463,-0.5275234,-0.99462575,0.33432138,0.20500512,0.9253355,0.18026486,1.2834092,4.0472255,0.9579534,-0.24744348973102673,-0.9379244587459064
854,3.073926,0.6189277,4.67978,0.88522947,0.10408616,3.0758266,84.18125,5.3689375,33.889454,0.98286,0.19555311,0.4429843,0.041910835,-0.16470164,-0.9953088,0.32208887,0.10006585,0.8737924,0.07493031,1.2417171,5.501917,0.96373147,-0.10785851294267683,-0.8985311321470004
855,3.7160068,1.0517015,4.14772,0.8380213,0.03132176,2.1961155,91.7328,5.433751,32.769432,0.13350981,0.19637476,0.88843644,0.19764292,0.40175343,0.907835,0.6069315,0.09572107,0.24925798,0.16583781,1.4697675,4.128031,0.9216325,0.3340888819615794,0.40047397420446873
856,3.306458,1.0500674,4.6898546,0.79264534,0.027447268,2.8180008,82.91148,5.608118,34.23168,0.9220669,0.21559618,0.25474235,0.036540914,-0.868272,-0.9009031,0.97108686,0.18869059,0.73736894,0.04267757,1.0716425,2.6541042,0.34162045,-0.6769203712051135,-0.4018013586053753
857,3.271214,0.650332,3.5294642,0.9455888,0.051875737,2.0447197,87.41207,5.113433,33.314228,0.7585732,0.31732708,0.28988284,0.018989887,-0.7892244,-0.9923724,0.48126867,0.3360819,0.24327771,0.32721803,1.4421492,2.7036567,0.76768196,-0.36109679988041643,-0.9749721557461645
858,3.4430785,0.8670416,4.092385,0.7456914,0.03792278,3.567071,75.77695,5.441865,37.126472,0.60494715,0.19877748,0.976305,0.022860758,-0.7665759,0.012888789,0.2941997,0.11363724,0.3571651,0.01664622,1.6625319,3.5476046,0.6420666,-0.6687051284004274,0.006042183728837728
859,3.2479634,0.46183157,4.5420084,0.6456568,0.027675979,3.5199928,80.654526,5.681093,37.37377,0.43042725,0.34944195,0.95276904,0.018559864,-0.76753604,-0.29097432,0.45047364,0.060732964,0.37455896,0.033977482,2.1339765,2.8973577,0.6130926,-0.6457254806245408,-0.10737327152917298
860,3.9192648,0.6892469,2.4751232,0.8376651,0.046452824,3.6508694,77.47075,5.5775337,34.869663,0.6935737,0.12711558,0.9260722,0.032042,-0.085470796,-0.71855056,0.08723026,0.28896022,0.42091897,0.3380034,1.1026812,2.0960572,0.7096834,-0.03358435505986789,-0.5055284475656294
861,3.6487274,2.3774872,4.5935864,0.89946735,0.017380575,4.0555706,94.941345,5.334689,34.910355,0.89209694,0.08234528,0.38611743,0.034579355,-0.50752044,-0.7709924,0.46712965,0.4378696,0.305794,0.032140967,1.3543557,2.0501459,0.97704667,-0.2245373998523822,-0.5155388489755605
862,3.7964902,0.5282924,8.79543,0.633613,0.014138104,3.4487934,72.09672,4.37871,34.180336,0.2155374,0.024694968,0.60128164,0.34649757,-0.3377372,0.86391914,0.6294622,0.18251798,0.7814756,0.14401112,0.89914423,3.648674,0.35703236,-0.2076068734958211,0.3567037908873325
863,3.3756475,0.8343892,2.2402973,0.8932487,0.03746521,4.6040716,79.65918,5.5011053,35.54751,0.288525,0.035197295,0.8686376,0.031943534,0.3013792,-0.4912216,0.8863001,0.3473732,0.23319417,0.108394936,1.1736822,3.1293507,0.55275047,0.1414328390473768,-0.13372973291521018
864,3.7031498,1.4392948,7.8632545,0.7686978,0.020845933,2.31489,76.19479,4.6632147,34.287453,0.15604776,0.2275118,0.8249968,0.10287285,0.55003214,0.5547484,0.76293826,0.051501617,0.2613933,0.16017185,1.0808698,1.762467,0.8338164,0.43086878834922865,0.1633272496266515
865,3.2671742,1.8044353,3.3078136,0.84212196,0.038811844,2.8207474,77.654755,5.042483,34.687794,0.82172906,0.06493848,0.59526527,0.106459245,0.07409048,0.15190792,0.2652776,0.22932358,0.06663332,0.13010207,1.8035973,1.5523195,0.95621866,0.03802399414051103,0.11049319189344675
866,3.1546202,2.900156,4.723668,0.6954739,0.034841187,3.0501041,86.30469,5.028431,34.581936,0.8316893,0.031258456,0.63920283,0.12370663,-0.47228068,0.02857852,0.32038084,0.19774441,0.05459992,0.085269384,2.4928608,1.6317663,0.8886001,-0.24658740327180892,0.019303873428998718
867,3.9050035,1.9277797,5.6569414,0.92770815,0.026694763,3.6526575,99.060234,4.89581,31.239494,0.4765476,0.018051358,0.8652524,0.15268347,-0.6356838,0.325513,0.30111519,0.20194481,0.024503443,0.5203512,3.6252553,3.5774398,0.915218,-0.1891567006864602,0.2634853243567731
868,3.776873,1.9705486,2.1648393,0.8449086,0.0641933,1.8838806,96.04073,5.846921,33.841507,0.6779309,0.15343533,0.8467876,0.23270614,-0.9977251,-0.06281954,0.7139416,0.37558156,0.26645514,0.2634481,2.3886795,7.78591,0.9696817,-0.9827853234960402,-0.01727008577569022
869,3.1860514,-0.3352754,6.963235,0.737321,0.025482893,4.6408596,85.21589,4.199131,32.994076,0.7597902,0.05902739,0.097634666,0.06397357,0.98182845,-0.25050086,0.60587776,0.23720026,0.60805285,0.02197661,3.420454,6.4722652,0.9974479,0.9583265032234898,-0.05335496570117482
870,3.747581,-0.75491357,6.35876,0.8564092,0.03236243,5.238143,91.88544,4.6756864,32.1098,0.3413659,0.27082872,0.7928583,0.20361362,0.9459075,0.09487438,0.5460161,0.19454214,0.73555535,0.16479127,3.8927877,3.365893,0.9872403,0.9242260253753165,0.017910661956394062
871,3.7393713,0.27153873,3.5606756,0.7133676,0.0233875,5.5638227,97.04665,5.3612394,33.668846,0.94292545,0.11779979,0.7949724,0.17064208,0.9957222,0.6445191,0.8426126,0.13479948,0.096562915,0.20657282,3.9387658,4.4416294,0.9942815,0.9926399533607567,0.26829287528650586
872,3.8850331,0.19508743,4.5852504,0.7609192,0.050335396,4.459793,91.618256,5.567793,33.077408,0.9741421,0.06418125,0.48544422,0.23181021,0.9697051,-0.81793594,0.5791869,0.18218336,0.02269883,0.05196494,3.9458342,4.1120925,0.9997939,0.9358000086861192,-0.5433944321663203
873,4.277913,2.4626236,5.899206,0.98303103,0.013687481,4.7954903,79.8029,5.043738,31.664501,0.070270054,0.12772313,0.66514975,0.078113005,-0.878897,0.7363318,0.035648983,0.5053781,0.8949456,0.45433515,3.286841,3.8904433,0.9963401,-0.29395399473342887,0.32023744709844926
874,3.7620978,0.23918867,4.7282944,0.9948281,0.022461602,5.425643,93.891815,4.971611,33.026978,0.537561,0.37531725,0.75076884,0.036011428,-0.9656563,-0.5458734,0.07437218,0.7928638,0.8591716,0.396905,2.8563542,4.312193,0.9795028,-0.4929132509630833,-0.20871834126407088
875,3.9762459,-0.17217517,6.7857695,0.99675095,0.021568632,4.7771664,94.66607,4.985662,34.34623,0.7559858,0.24274413,0.7829867,0.04232725,-0.100242734,0.64283836,0.20923676,0.18801196,0.4023941,0.06818475,1.6018306,2.990899,0.82446986,-0.05973669509318341,0.43825516078337806
876,3.3274856,0.08637071,3.797092,0.9983552,0.021679658,4.1048775,81.34082,4.5591207,35.573345,0.9180163,0.21074691,0.3185529,0.27957806,0.7018812,-0.099375725,0.18795861,0.25116485,0.32969397,0.099282265,1.0607872,2.4825344,0.45636424,0.597884508899585,-0.05033870833860986
877,3.1226792,0.32936692,5.817391,0.8341309,0.069658406,3.7554245,82.01571,5.1952806,35.153557,0.535231,0.18340443,0.17857605,0.14188315,0.9393383,-0.583287,0.0395405,0.16292427,0.5783086,0.41858336,1.5764219,1.7149388,0.32157826,0.8483478547517184,-0.3171918991745137
878,3.262072,0.38744473,4.9575653,0.8718687,0.07493708,2.957693,76.57616,5.119403,34.690884,0.28815687,0.1356509,0.094634995,0.24125011,0.8989943,-0.88897794,0.05716738,0.556886,0.4317205,0.36972967,1.6823443,1.8044736,0.22072324,0.6876870831181611,-0.7384851968874334
879,3.5747561,1.1453056,4.8870177,0.8408047,0.019148776,3.9661446,76.66919,5.1034374,34.151512,0.021947604,0.13026002,0.16506375,0.27776876,0.7674173,-0.10700154,0.49788386,0.17836215,0.87326616,0.36759448,0.864475,1.6710069,0.46777964,0.5813380035607953,-0.017341601949583216
880,3.7221231,1.651515,5.044894,0.5958058,0.042448856,3.1885242,97.223656,4.82506,33.564487,0.075698085,0.06808027,0.4005002,0.13649201,0.1849209,-0.20196837,0.63397133,0.18782617,0.29593796,0.07148763,2.558867,5.915535,0.58356905,0.11991351086611816,-0.06900756849172644
